tweet_id,favorites,retweets,created_at
751538714308972544,5236,1340,2016-07-08 22:09:27+00:00
751456908746354688,3322,1060,2016-07-08 16:44:23+00:00
751251247299190784,12984,6217,2016-07-08 03:07:09+00:00
751205363882532864,6548,1942,2016-07-08 00:04:50+00:00
751132876104687617,5255,1376,2016-07-07 19:16:47+00:00
750868782890057730,4965,1464,2016-07-07 01:47:22+00:00
750719632563142656,13695,5334,2016-07-06 15:54:42+00:00
750506206503038976,4601,1205,2016-07-06 01:46:38+00:00
750429297815552001,13671,4540,2016-07-05 20:41:01+00:00
750383411068534784,4729,1206,2016-07-05 17:38:41+00:00
750381685133418496,716,29,2016-07-05 17:31:49+00:00
750147208377409536,3229,1017,2016-07-05 02:00:06+00:00
750132105863102464,3777,1356,2016-07-05 01:00:05+00:00
750117059602808832,4493,1373,2016-07-05 00:00:18+00:00
750101899009982464,3155,892,2016-07-04 23:00:03+00:00
750086836815486976,2251,569,2016-07-04 22:00:12+00:00
750071704093859840,8173,3537,2016-07-04 21:00:04+00:00
750056684286914561,3263,950,2016-07-04 20:00:23+00:00
750041628174217216,3296,653,2016-07-04 19:00:33+00:00
750026558547456000,2810,832,2016-07-04 18:00:41+00:00
750011400160841729,3365,960,2016-07-04 17:00:26+00:00
749996283729883136,3164,855,2016-07-04 16:00:22+00:00
749981277374128128,5307,2599,2016-07-04 15:00:45+00:00
749774190421639168,4835,1388,2016-07-04 01:17:51+00:00
749417653287129088,6328,1757,2016-07-03 01:41:06+00:00
749403093750648834,2719,571,2016-07-03 00:43:15+00:00
749395845976588288,8915,3656,2016-07-03 00:14:27+00:00
749317047558017024,5681,2341,2016-07-02 19:01:20+00:00
749075273010798592,5971,2186,2016-07-02 03:00:36+00:00
749064354620928000,4968,1602,2016-07-02 02:17:13+00:00
749036806121881602,3216,828,2016-07-02 00:27:45+00:00
748977405889503236,11124,3592,2016-07-01 20:31:43+00:00
748932637671223296,6041,2391,2016-07-01 17:33:49+00:00
748705597323898880,2866,1001,2016-07-01 02:31:39+00:00
748699167502000129,4908,1680,2016-07-01 02:06:06+00:00
748692773788876800,4395,1401,2016-07-01 01:40:41+00:00
748575535303884801,6287,2091,2016-06-30 17:54:50+00:00
748568946752774144,2264,707,2016-06-30 17:28:39+00:00
748346686624440324,5409,1301,2016-06-30 02:45:28+00:00
748337862848962560,7948,4346,2016-06-30 02:10:24+00:00
748324050481647620,3825,802,2016-06-30 01:15:31+00:00
748307329658011649,3795,746,2016-06-30 00:09:04+00:00
748220828303695873,14656,8220,2016-06-29 18:25:21+00:00
747963614829678593,5981,2254,2016-06-29 01:23:16+00:00
747933425676525569,6859,2687,2016-06-28 23:23:19+00:00
747885874273214464,3049,1037,2016-06-28 20:14:22+00:00
747844099428986880,2913,787,2016-06-28 17:28:22+00:00
747816857231626240,5015,1223,2016-06-28 15:40:07+00:00
747651430853525504,1430,162,2016-06-28 04:42:46+00:00
747648653817413632,13367,6152,2016-06-28 04:31:44+00:00
747600769478692864,2401,582,2016-06-28 01:21:27+00:00
747594051852075008,3815,1109,2016-06-28 00:54:46+00:00
747512671126323200,5732,1672,2016-06-27 19:31:23+00:00
747461612269887489,4000,1082,2016-06-27 16:08:30+00:00
747439450712596480,5619,2031,2016-06-27 14:40:26+00:00
747242308580548608,0,3028,2016-06-27 01:37:04+00:00
747219827526344708,5477,1661,2016-06-27 00:07:44+00:00
747204161125646336,3498,967,2016-06-26 23:05:29+00:00
747103485104099331,9927,4206,2016-06-26 16:25:26+00:00
746906459439529985,2996,310,2016-06-26 03:22:31+00:00
746872823977771008,6200,2262,2016-06-26 01:08:52+00:00
746818907684614144,5480,1815,2016-06-25 21:34:37+00:00
746790600704425984,5036,1675,2016-06-25 19:42:08+00:00
746757706116112384,9913,4122,2016-06-25 17:31:25+00:00
746726898085036033,6248,1885,2016-06-25 15:29:00+00:00
746542875601690625,5210,1972,2016-06-25 03:17:46+00:00
746521445350707200,0,1032,2016-06-25 01:52:36+00:00
746507379341139972,4802,1143,2016-06-25 00:56:43+00:00
746369468511756288,6380,1727,2016-06-24 15:48:42+00:00
746131877086527488,7151,2325,2016-06-24 00:04:36+00:00
746056683365994496,3668,857,2016-06-23 19:05:49+00:00
745789745784041472,4162,1123,2016-06-23 01:25:06+00:00
745712589599014916,7225,2444,2016-06-22 20:18:30+00:00
745433870967832576,7332,2670,2016-06-22 01:50:58+00:00
745422732645535745,8888,2555,2016-06-22 01:06:43+00:00
745314880350101504,7415,2918,2016-06-21 17:58:09+00:00
745074613265149952,8098,3707,2016-06-21 02:03:25+00:00
745057283344719872,7479,2396,2016-06-21 00:54:33+00:00
744995568523612160,3066,651,2016-06-20 20:49:19+00:00
744971049620602880,8157,2839,2016-06-20 19:11:53+00:00
744709971296780288,5788,1637,2016-06-20 01:54:27+00:00
744334592493166593,6999,2242,2016-06-19 01:02:50+00:00
744234799360020481,161850,82245,2016-06-18 18:26:18+00:00
744223424764059648,1736,388,2016-06-18 17:41:06+00:00
743980027717509120,4306,1144,2016-06-18 01:33:55+00:00
743895849529389061,3764,1005,2016-06-17 19:59:26+00:00
743835915802583040,0,2191,2016-06-17 16:01:16+00:00
743609206067040256,4625,1450,2016-06-17 01:00:24+00:00
743595368194129920,19050,6895,2016-06-17 00:05:25+00:00
743545585370791937,3643,983,2016-06-16 20:47:36+00:00
743510151680958465,8173,3885,2016-06-16 18:26:48+00:00
743253157753532416,4363,1278,2016-06-16 01:25:36+00:00
743222593470234624,6408,1992,2016-06-15 23:24:09+00:00
743210557239623680,3976,1431,2016-06-15 22:36:19+00:00
742534281772302336,7287,3727,2016-06-14 01:49:03+00:00
742528092657332225,4569,2086,2016-06-14 01:24:27+00:00
742465774154047488,7497,4085,2016-06-13 21:16:49+00:00
742423170473463808,10139,3971,2016-06-13 18:27:32+00:00
742385895052087300,7032,2083,2016-06-13 15:59:24+00:00
742161199639494656,4486,1446,2016-06-13 01:06:33+00:00
742150209887731712,5309,1636,2016-06-13 00:22:53+00:00
741793263812808706,4695,1577,2016-06-12 00:44:30+00:00
741743634094141440,8448,2905,2016-06-11 21:27:17+00:00
741438259667034112,3786,871,2016-06-11 01:13:51+00:00
741303864243200000,9065,3385,2016-06-10 16:19:48+00:00
741099773336379392,10346,5822,2016-06-10 02:48:49+00:00
741067306818797568,9771,3246,2016-06-10 00:39:48+00:00
740995100998766593,6588,2902,2016-06-09 19:52:53+00:00
740711788199743490,3520,981,2016-06-09 01:07:06+00:00
740699697422163968,2929,820,2016-06-09 00:19:04+00:00
740676976021798912,18752,7128,2016-06-08 22:48:46+00:00
740373189193256964,35965,13949,2016-06-08 02:41:38+00:00
740365076218183684,2552,452,2016-06-08 02:09:24+00:00
740359016048689152,3402,893,2016-06-08 01:45:19+00:00
740214038584557568,6896,2063,2016-06-07 16:09:13+00:00
739979191639244800,20606,6211,2016-06-07 00:36:02+00:00
739932936087216128,4176,1128,2016-06-06 21:32:13+00:00
739844404073074688,3918,895,2016-06-06 15:40:26+00:00
739623569819336705,3917,1426,2016-06-06 01:02:55+00:00
739606147276148736,5533,1735,2016-06-05 23:53:41+00:00
739544079319588864,40906,22430,2016-06-05 19:47:03+00:00
739485634323156992,7402,3067,2016-06-05 15:54:48+00:00
739238157791694849,119624,60864,2016-06-04 23:31:25+00:00
738891149612572673,112,6,2016-06-04 00:32:32+00:00
738885046782832640,3892,1198,2016-06-04 00:08:17+00:00
738883359779196928,3426,845,2016-06-04 00:01:35+00:00
738537504001953792,5253,1630,2016-06-03 01:07:16+00:00
738402415918125056,3348,878,2016-06-02 16:10:29+00:00
738184450748633089,4451,1259,2016-06-02 01:44:22+00:00
738166403467907072,9062,3564,2016-06-02 00:32:39+00:00
738156290900254721,2596,686,2016-06-01 23:52:28+00:00
737826014890496000,5433,1844,2016-06-01 02:00:04+00:00
737800304142471168,10310,3624,2016-06-01 00:17:54+00:00
737678689543020544,5189,1389,2016-05-31 16:14:39+00:00
737445876994609152,10586,4673,2016-05-31 00:49:32+00:00
737322739594330112,3710,848,2016-05-30 16:40:14+00:00
737310737551491075,15132,7778,2016-05-30 15:52:33+00:00
736736130620620800,4426,1819,2016-05-29 01:49:16+00:00
736392552031657984,18287,7758,2016-05-28 03:04:00+00:00
736365877722001409,4107,1309,2016-05-28 01:18:00+00:00
736225175608430592,8373,2901,2016-05-27 15:58:54+00:00
736010884653420544,8124,3117,2016-05-27 01:47:23+00:00
735991953473572864,3708,1204,2016-05-27 00:32:10+00:00
735648611367784448,4132,1151,2016-05-26 01:47:51+00:00
735635087207878657,6361,2458,2016-05-26 00:54:06+00:00
735274964362878976,13393,5306,2016-05-25 01:03:06+00:00
735256018284875776,3435,926,2016-05-24 23:47:49+00:00
735137028879360001,3214,1012,2016-05-24 15:55:00+00:00
734912297295085568,2826,545,2016-05-24 01:02:00+00:00
734787690684657664,12941,6593,2016-05-23 16:46:51+00:00
734776360183431168,2589,568,2016-05-23 16:01:50+00:00
734559631394082816,1533,415,2016-05-23 01:40:38+00:00
733828123016450049,3685,817,2016-05-21 01:13:53+00:00
733822306246479872,3774,1058,2016-05-21 00:50:46+00:00
733482008106668032,3242,987,2016-05-20 02:18:32+00:00
733460102733135873,4332,1341,2016-05-20 00:51:30+00:00
733109485275860992,50726,17596,2016-05-19 01:38:16+00:00
732732193018155009,2511,558,2016-05-18 00:39:02+00:00
732726085725589504,3645,924,2016-05-18 00:14:46+00:00
732585889486888962,3781,814,2016-05-17 14:57:41+00:00
732375214819057664,8332,2634,2016-05-17 01:00:32+00:00
732005617171337216,15349,5696,2016-05-16 00:31:53+00:00
731285275100512256,3588,1028,2016-05-14 00:49:30+00:00
731156023742988288,3944,1327,2016-05-13 16:15:54+00:00
730924654643314689,6317,2066,2016-05-13 00:56:32+00:00
730573383004487680,5053,2244,2016-05-12 01:40:42+00:00
730427201120833536,3580,1093,2016-05-11 15:59:50+00:00
730211855403241472,3939,1098,2016-05-11 01:44:07+00:00
730196704625098752,5003,2013,2016-05-11 00:43:55+00:00
729854734790754305,4161,1178,2016-05-10 02:05:03+00:00
729838605770891264,1762,401,2016-05-10 01:00:58+00:00
729823566028484608,4108,1300,2016-05-10 00:01:12+00:00
729463711119904772,5965,2424,2016-05-09 00:11:16+00:00
729113531270991872,1938,339,2016-05-08 00:59:46+00:00
728986383096946689,3239,853,2016-05-07 16:34:32+00:00
728760639972315136,4810,1782,2016-05-07 01:37:30+00:00
728751179681943552,2851,705,2016-05-07 00:59:55+00:00
728653952833728512,3403,1084,2016-05-06 18:33:34+00:00
728409960103686147,5050,2094,2016-05-06 02:24:02+00:00
728387165835677696,3774,1000,2016-05-06 00:53:27+00:00
728046963732717569,4433,1231,2016-05-05 02:21:37+00:00
728035342121635841,4682,1741,2016-05-05 01:35:26+00:00
728015554473250816,4217,1147,2016-05-05 00:16:48+00:00
727685679342333952,3025,663,2016-05-04 02:26:00+00:00
727644517743104000,6059,1824,2016-05-03 23:42:26+00:00
727524757080539137,4592,1275,2016-05-03 15:46:33+00:00
727314416056803329,3429,780,2016-05-03 01:50:44+00:00
727286334147182592,3128,849,2016-05-02 23:59:09+00:00
727175381690781696,4001,1443,2016-05-02 16:38:15+00:00
727155742655025152,3744,1391,2016-05-02 15:20:13+00:00
726935089318363137,7086,2560,2016-05-02 00:43:25+00:00
726887082820554753,3948,1579,2016-05-01 21:32:40+00:00
726828223124897792,3657,1039,2016-05-01 17:38:46+00:00
726224900189511680,4534,1192,2016-04-30 01:41:23+00:00
725842289046749185,7241,2763,2016-04-29 00:21:01+00:00
725786712245440512,4281,1421,2016-04-28 20:40:11+00:00
725729321944506368,5337,1867,2016-04-28 16:52:08+00:00
725458796924002305,1448,647,2016-04-27 22:57:10+00:00
724983749226668032,3819,1361,2016-04-26 15:29:30+00:00
724771698126512129,2442,669,2016-04-26 01:26:53+00:00
724405726123311104,5432,1714,2016-04-25 01:12:38+00:00
724049859469295616,4441,1838,2016-04-24 01:38:33+00:00
724046343203856385,2731,582,2016-04-24 01:24:35+00:00
724004602748780546,4299,1638,2016-04-23 22:38:43+00:00
723912936180330496,4003,1283,2016-04-23 16:34:28+00:00
723688335806480385,7901,3100,2016-04-23 01:41:59+00:00
723673163800948736,3101,931,2016-04-23 00:41:42+00:00
723179728551723008,5438,1951,2016-04-21 16:00:57+00:00
722974582966214656,4215,1632,2016-04-21 02:25:47+00:00
722613351520608256,5101,1710,2016-04-20 02:30:23+00:00
721503162398597120,4763,1948,2016-04-17 00:58:53+00:00
721001180231503872,2599,641,2016-04-15 15:44:11+00:00
720785406564900865,3204,799,2016-04-15 01:26:47+00:00
720775346191278080,2554,704,2016-04-15 00:46:48+00:00
720415127506415616,4246,1562,2016-04-14 00:55:25+00:00
720389942216527872,6564,2617,2016-04-13 23:15:21+00:00
720340705894408192,2949,1016,2016-04-13 19:59:42+00:00
720059472081784833,3991,1168,2016-04-13 01:22:10+00:00
720043174954147842,5040,2096,2016-04-13 00:17:25+00:00
719991154352222208,4969,1819,2016-04-12 20:50:42+00:00
719704490224398336,4687,1505,2016-04-12 01:51:36+00:00
719551379208073216,5194,2009,2016-04-11 15:43:12+00:00
719367763014393856,2867,770,2016-04-11 03:33:34+00:00
719339463458033665,4538,1301,2016-04-11 01:41:07+00:00
719332531645071360,3514,997,2016-04-11 01:13:34+00:00
718971898235854848,3585,1135,2016-04-10 01:20:33+00:00
718939241951195136,5386,1842,2016-04-09 23:10:47+00:00
718631497683582976,19366,8397,2016-04-09 02:47:55+00:00
718613305783398402,2503,500,2016-04-09 01:35:37+00:00
718540630683709445,2543,1058,2016-04-08 20:46:50+00:00
718460005985447936,2771,545,2016-04-08 15:26:28+00:00
718454725339934721,4988,1570,2016-04-08 15:05:29+00:00
718246886998687744,1984,518,2016-04-08 01:19:36+00:00
718234618122661888,3981,1046,2016-04-08 00:30:51+00:00
717841801130979328,2524,618,2016-04-06 22:29:56+00:00
717790033953034240,2959,1171,2016-04-06 19:04:14+00:00
717537687239008257,5910,1914,2016-04-06 02:21:30+00:00
717428917016076293,1655,472,2016-04-05 19:09:17+00:00
717421804990701568,3237,873,2016-04-05 18:41:02+00:00
717047459982213120,6448,1998,2016-04-04 17:53:31+00:00
717009362452090881,3345,1017,2016-04-04 15:22:08+00:00
716802964044845056,4417,1231,2016-04-04 01:41:58+00:00
716791146589110272,7472,1599,2016-04-04 00:55:01+00:00
716730379797970944,1268,447,2016-04-03 20:53:33+00:00
716447146686459905,13450,6160,2016-04-03 02:08:05+00:00
716439118184652801,2431,219,2016-04-03 01:36:11+00:00
716285507865542656,2856,1125,2016-04-02 15:25:47+00:00
716080869887381504,6926,1993,2016-04-02 01:52:38+00:00
715928423106027520,3279,912,2016-04-01 15:46:52+00:00
715758151270801409,3828,1494,2016-04-01 04:30:16+00:00
715733265223708672,4796,1753,2016-04-01 02:51:22+00:00
715704790270025728,2884,592,2016-04-01 00:58:13+00:00
715696743237730304,4019,1347,2016-04-01 00:26:15+00:00
715680795826982913,4444,1692,2016-03-31 23:22:53+00:00
715360349751484417,5622,1641,2016-03-31 02:09:32+00:00
715342466308784130,3117,717,2016-03-31 00:58:29+00:00
715220193576927233,2483,682,2016-03-30 16:52:36+00:00
715200624753819648,5276,1963,2016-03-30 15:34:51+00:00
715009755312439296,4285,1287,2016-03-30 02:56:24+00:00
714982300363173890,3858,1072,2016-03-30 01:07:18+00:00
714962719905021952,7559,4457,2016-03-29 23:49:30+00:00
714957620017307648,4240,1474,2016-03-29 23:29:14+00:00
714631576617938945,3360,1046,2016-03-29 01:53:39+00:00
714606013974974464,3732,963,2016-03-29 00:12:05+00:00
714485234495041536,2778,1206,2016-03-28 16:12:09+00:00
714258258790387713,3113,746,2016-03-28 01:10:13+00:00
714251586676113411,3370,869,2016-03-28 00:43:43+00:00
714214115368108032,2338,914,2016-03-27 22:14:49+00:00
714141408463036416,4430,1460,2016-03-27 17:25:54+00:00
713919462244790272,3384,808,2016-03-27 02:43:58+00:00
713909862279876608,1972,561,2016-03-27 02:05:49+00:00
713900603437621249,2923,767,2016-03-27 01:29:02+00:00
713761197720473600,5017,1433,2016-03-26 16:15:05+00:00
713411074226274305,4549,1348,2016-03-25 17:03:49+00:00
713177543487135744,7432,2948,2016-03-25 01:35:51+00:00
713175907180089344,4591,1521,2016-03-25 01:29:21+00:00
712809025985978368,19076,7007,2016-03-24 01:11:29+00:00
712717840512598017,12710,5215,2016-03-23 19:09:09+00:00
712668654853337088,4286,1261,2016-03-23 15:53:42+00:00
712438159032893441,5479,1625,2016-03-23 00:37:48+00:00
712309440758808576,251,25,2016-03-22 16:06:19+00:00
712097430750289920,3902,1082,2016-03-22 02:03:52+00:00
712092745624633345,3025,930,2016-03-22 01:45:15+00:00
712085617388212225,3353,503,2016-03-22 01:16:55+00:00
712065007010385924,2333,655,2016-03-21 23:55:01+00:00
711998809858043904,0,130,2016-03-21 19:31:59+00:00
711968124745228288,8300,2416,2016-03-21 17:30:03+00:00
711743778164514816,2928,1026,2016-03-21 02:38:34+00:00
711732680602345472,9149,4311,2016-03-21 01:54:29+00:00
711694788429553666,33813,19110,2016-03-20 23:23:54+00:00
711652651650457602,3974,956,2016-03-20 20:36:28+00:00
711363825979756544,3767,1183,2016-03-20 01:28:47+00:00
711306686208872448,3410,763,2016-03-19 21:41:44+00:00
711008018775851008,3074,640,2016-03-19 01:54:56+00:00
710997087345876993,4694,1443,2016-03-19 01:11:29+00:00
710844581445812225,2622,721,2016-03-18 15:05:29+00:00
710833117892898816,2766,557,2016-03-18 14:19:56+00:00
710658690886586372,2379,586,2016-03-18 02:46:49+00:00
710609963652087808,4930,2467,2016-03-17 23:33:12+00:00
710588934686908417,4678,1948,2016-03-17 22:09:38+00:00
710296729921429505,2441,772,2016-03-17 02:48:31+00:00
710283270106132480,2204,537,2016-03-17 01:55:02+00:00
710272297844797440,4666,1302,2016-03-17 01:11:26+00:00
710269109699739648,2469,1174,2016-03-17 00:58:46+00:00
710153181850935296,2989,930,2016-03-16 17:18:07+00:00
710140971284037632,2851,922,2016-03-16 16:29:35+00:00
710117014656950272,5657,2084,2016-03-16 14:54:24+00:00
709918798883774466,3076,1107,2016-03-16 01:46:45+00:00
709901256215666688,695,105,2016-03-16 00:37:03+00:00
709852847387627521,3613,1246,2016-03-15 21:24:41+00:00
709566166965075968,3643,1257,2016-03-15 02:25:31+00:00
709556954897764353,3390,1107,2016-03-15 01:48:55+00:00
709519240576036864,1532,245,2016-03-14 23:19:03+00:00
709449600415961088,2297,601,2016-03-14 18:42:20+00:00
709409458133323776,2697,715,2016-03-14 16:02:49+00:00
709225125749587968,2474,595,2016-03-14 03:50:21+00:00
709207347839836162,12941,6104,2016-03-14 02:39:42+00:00
709198395643068416,2492,666,2016-03-14 02:04:08+00:00
709179584944730112,2066,695,2016-03-14 00:49:23+00:00
709158332880297985,2106,436,2016-03-13 23:24:56+00:00
709042156699303936,4902,1711,2016-03-13 15:43:18+00:00
708853462201716736,1846,684,2016-03-13 03:13:29+00:00
708845821941387268,3083,937,2016-03-13 02:43:08+00:00
708834316713893888,1741,526,2016-03-13 01:57:25+00:00
708810915978854401,16984,7246,2016-03-13 00:24:26+00:00
708738143638450176,2825,850,2016-03-12 19:35:15+00:00
708711088997666817,2620,751,2016-03-12 17:47:45+00:00
708479650088034305,2625,702,2016-03-12 02:28:06+00:00
708469915515297792,3186,846,2016-03-12 01:49:25+00:00
708400866336894977,16479,10585,2016-03-11 21:15:02+00:00
708356463048204288,3701,1385,2016-03-11 18:18:36+00:00
708349470027751425,2422,765,2016-03-11 17:50:48+00:00
708149363256774660,4403,1602,2016-03-11 04:35:39+00:00
708130923141795840,3495,878,2016-03-11 03:22:23+00:00
708119489313951744,2766,1022,2016-03-11 02:36:57+00:00
708109389455101952,1992,564,2016-03-11 01:56:49+00:00
708026248782585858,4502,1999,2016-03-10 20:26:26+00:00
707995814724026368,3232,1173,2016-03-10 18:25:30+00:00
707983188426153984,51,2,2016-03-10 17:35:20+00:00
707969809498152960,2780,1008,2016-03-10 16:42:10+00:00
707776935007539200,3383,992,2016-03-10 03:55:45+00:00
707741517457260545,2571,637,2016-03-10 01:35:01+00:00
707738799544082433,4218,2591,2016-03-10 01:24:13+00:00
707693576495472641,3537,1039,2016-03-09 22:24:31+00:00
707629649552134146,2649,923,2016-03-09 18:10:30+00:00
707610948723478529,17482,6676,2016-03-09 16:56:11+00:00
707420581654872064,2343,720,2016-03-09 04:19:44+00:00
707411934438625280,2361,617,2016-03-09 03:45:22+00:00
707387676719185920,3609,1355,2016-03-09 02:08:59+00:00
707377100785885184,3381,1128,2016-03-09 01:26:57+00:00
707315916783140866,2553,668,2016-03-08 21:23:50+00:00
707297311098011648,2866,825,2016-03-08 20:09:54+00:00
707059547140169728,2666,706,2016-03-08 04:25:07+00:00
707038192327901184,2255,823,2016-03-08 03:00:15+00:00
707021089608753152,4199,1427,2016-03-08 01:52:18+00:00
707014260413456384,2374,622,2016-03-08 01:25:10+00:00
706904523814649856,15023,8197,2016-03-07 18:09:06+00:00
706901761596989440,2128,624,2016-03-07 17:58:08+00:00
706681918348251136,3426,1012,2016-03-07 03:24:33+00:00
706644897839910912,2658,1146,2016-03-07 00:57:27+00:00
706593038911545345,2223,653,2016-03-06 21:31:22+00:00
706538006853918722,3567,1478,2016-03-06 17:52:42+00:00
706516534877929472,3189,1073,2016-03-06 16:27:23+00:00
706346369204748288,3552,964,2016-03-06 05:11:12+00:00
706310011488698368,22015,8342,2016-03-06 02:46:44+00:00
706291001778950144,1754,488,2016-03-06 01:31:11+00:00
706265994973601792,2813,964,2016-03-05 23:51:49+00:00
706169069255446529,4033,2328,2016-03-05 17:26:40+00:00
706166467411222528,5311,1676,2016-03-05 17:16:20+00:00
706153300320784384,1533,395,2016-03-05 16:24:01+00:00
705975130514706432,3201,766,2016-03-05 04:36:02+00:00
705970349788291072,3240,925,2016-03-05 04:17:02+00:00
705898680587526145,2436,580,2016-03-04 23:32:15+00:00
705786532653883392,2004,546,2016-03-04 16:06:36+00:00
705591895322394625,3265,1208,2016-03-04 03:13:11+00:00
705475953783398401,3044,960,2016-03-03 19:32:29+00:00
705442520700944385,4575,1704,2016-03-03 17:19:38+00:00
705428427625635840,3931,1758,2016-03-03 16:23:38+00:00
705239209544720384,3090,777,2016-03-03 03:51:44+00:00
705223444686888960,2652,835,2016-03-03 02:49:06+00:00
705102439679201280,2218,534,2016-03-02 18:48:16+00:00
705066031337840642,2245,633,2016-03-02 16:23:36+00:00
704871453724954624,4409,1161,2016-03-02 03:30:25+00:00
704859558691414016,2326,569,2016-03-02 02:43:09+00:00
704847917308362754,5255,1602,2016-03-02 01:56:53+00:00
704819833553219584,2725,1034,2016-03-02 00:05:17+00:00
704761120771465216,6837,3028,2016-03-01 20:11:59+00:00
704499785726889984,3023,1047,2016-03-01 02:53:32+00:00
704491224099647488,787,84,2016-03-01 02:19:31+00:00
704480331685040129,3498,1103,2016-03-01 01:36:14+00:00
704364645503647744,8272,3709,2016-02-29 17:56:32+00:00
704347321748819968,1639,362,2016-02-29 16:47:42+00:00
704134088924532736,1555,488,2016-02-29 02:40:23+00:00
704113298707505153,1905,588,2016-02-29 01:17:46+00:00
704054845121142784,3020,948,2016-02-28 21:25:30+00:00
703774238772166656,1899,483,2016-02-28 02:50:28+00:00
703769065844768768,3390,1191,2016-02-28 02:29:55+00:00
703631701117943808,2671,720,2016-02-27 17:24:05+00:00
703611486317502464,3975,1585,2016-02-27 16:03:45+00:00
703425003149250560,3905,1436,2016-02-27 03:42:44+00:00
703407252292673536,2533,729,2016-02-27 02:32:12+00:00
703382836347330562,3624,1189,2016-02-27 00:55:11+00:00
703356393781329922,1971,404,2016-02-26 23:10:06+00:00
703268521220972544,2028,567,2016-02-26 17:20:56+00:00
703079050210877440,7624,3239,2016-02-26 04:48:02+00:00
703041949650034688,27165,13095,2016-02-26 02:20:37+00:00
702932127499816960,2677,753,2016-02-25 19:04:13+00:00
702899151802126337,1658,475,2016-02-25 16:53:11+00:00
702684942141153280,3333,1126,2016-02-25 02:42:00+00:00
702671118226825216,2270,583,2016-02-25 01:47:04+00:00
702598099714314240,12573,3585,2016-02-24 20:56:55+00:00
702539513671897089,2963,999,2016-02-24 17:04:07+00:00
702332542343577600,3301,1632,2016-02-24 03:21:41+00:00
702321140488925184,3379,1086,2016-02-24 02:36:23+00:00
702276748847800320,2557,799,2016-02-23 23:39:59+00:00
702217446468493312,4948,1397,2016-02-23 19:44:20+00:00
701981390485725185,3560,1039,2016-02-23 04:06:20+00:00
701952816642965504,3948,1073,2016-02-23 02:12:47+00:00
701889187134500865,3653,1442,2016-02-22 21:59:57+00:00
701805642395348998,3538,1768,2016-02-22 16:27:58+00:00
701601587219795968,2154,478,2016-02-22 02:57:08+00:00
701570477911896070,2904,969,2016-02-22 00:53:31+00:00
701545186879471618,2746,641,2016-02-21 23:13:01+00:00
701214700881756160,12607,5350,2016-02-21 01:19:47+00:00
700890391244103680,2281,600,2016-02-20 03:51:05+00:00
700864154249383937,2675,641,2016-02-20 02:06:50+00:00
700847567345688576,2524,522,2016-02-20 01:00:55+00:00
700796979434098688,2517,1002,2016-02-19 21:39:54+00:00
700747788515020802,23586,9776,2016-02-19 18:24:26+00:00
700518061187723268,2707,840,2016-02-19 03:11:35+00:00
700505138482569216,2357,598,2016-02-19 02:20:14+00:00
700462010979500032,4263,1880,2016-02-18 23:28:52+00:00
700167517596164096,2728,780,2016-02-18 03:58:39+00:00
700151421916807169,2308,696,2016-02-18 02:54:41+00:00
700143752053182464,7763,2866,2016-02-18 02:24:13+00:00
700062718104104960,2733,727,2016-02-17 21:02:13+00:00
700029284593901568,2139,608,2016-02-17 18:49:22+00:00
700002074055016451,3416,1403,2016-02-17 17:01:14+00:00
699801817392291840,3160,1006,2016-02-17 03:45:29+00:00
699788877217865730,2306,521,2016-02-17 02:54:04+00:00
699779630832685056,2853,1306,2016-02-17 02:17:19+00:00
699775878809702401,2019,632,2016-02-17 02:02:25+00:00
699691744225525762,10584,4821,2016-02-16 20:28:06+00:00
699446877801091073,6128,2735,2016-02-16 04:15:05+00:00
699434518667751424,2232,529,2016-02-16 03:25:58+00:00
699423671849451520,1420,345,2016-02-16 02:42:52+00:00
699413908797464576,2137,639,2016-02-16 02:04:04+00:00
699370870310113280,1946,459,2016-02-15 23:13:03+00:00
699323444782047232,3263,903,2016-02-15 20:04:36+00:00
699088579889332224,2309,662,2016-02-15 04:31:20+00:00
699079609774645248,2530,685,2016-02-15 03:55:41+00:00
699072405256409088,3098,1248,2016-02-15 03:27:04+00:00
699060279947165696,3884,1890,2016-02-15 02:38:53+00:00
699036661657767936,2683,1247,2016-02-15 01:05:02+00:00
698989035503689728,3485,1025,2016-02-14 21:55:47+00:00
698953797952008193,2790,947,2016-02-14 19:35:46+00:00
698907974262222848,2621,653,2016-02-14 16:33:40+00:00
698710712454139905,2547,713,2016-02-14 03:29:49+00:00
698703483621523456,1503,399,2016-02-14 03:01:06+00:00
698635131305795584,1333,356,2016-02-13 22:29:29+00:00
698549713696649216,2405,650,2016-02-13 16:50:04+00:00
698355670425473025,1931,475,2016-02-13 03:59:01+00:00
698342080612007937,2336,991,2016-02-13 03:05:01+00:00
698262614669991936,4903,2100,2016-02-12 21:49:15+00:00
698195409219559425,17319,6235,2016-02-12 17:22:12+00:00
698178924120031232,2901,779,2016-02-12 16:16:41+00:00
697995514407682048,1571,350,2016-02-12 04:07:53+00:00
697990423684476929,3386,1358,2016-02-12 03:47:39+00:00
697943111201378304,2475,720,2016-02-12 00:39:39+00:00
697881462549430272,3113,1244,2016-02-11 20:34:41+00:00
697630435728322560,1806,565,2016-02-11 03:57:11+00:00
697616773278015490,3257,1058,2016-02-11 03:02:54+00:00
